"survey";"year";"country";"quarter";"area";"aphia_id";"species";"length";"plusgr";"age";"sex";"maturity";"weight";"canoatlngt";"dateofcalc";"spawning_scale"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"M";"2";840;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"M";"2";765;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"M";"2";920;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"M";"3";855;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"M";"3";940;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"M";"3";1020;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"M";"3";845;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"M";"5";NA;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"2";895;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"2";940;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"2";975;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"3";800;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"5";970;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"M";"2";NA;3;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"M";"2";940;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"M";"2";935;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"M";"2";1010;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";460;-9;2;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"M";"2";1000;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"M";"3";930;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"M";"3";1060;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";460;-9;3;"M";"5";NA;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";470;-9;2;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"M";"2";1020;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"M";"3";940;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"M";"3";960;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"M";"3";1130;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";470;-9;3;"M";"3";1160;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1025;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1055;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1075;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1145;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1165;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1170;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1180;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";480;-9;3;"M";"3";1190;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"M";"2";1170;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"M";"2";1175;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"M";"2";1240;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";490;-9;3;"M";"2";1250;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"M";"2";1040;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"M";"2";1345;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"M";"2";1670;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";500;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"M";"2";1270;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"M";"3";1425;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"M";"5";NA;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"M";"5";1160;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"M";"5";1310;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";510;-9;3;"M";"5";1395;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"2";1440;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"2";1515;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"2";1585;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"2";1855;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"3";1265;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"3";1400;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"3";1415;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"3";1455;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";520;-9;3;"M";"5";1230;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"M";"2";1395;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";530;-9;3;"M";"5";1360;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"M";"2";1555;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"M";"3";1475;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";540;-9;3;"M";"5";NA;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";540;-9;4;"M";"3";1445;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";550;-9;3;"M";"3";NA;2;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";550;-9;4;"M";"3";1685;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";550;-9;4;"M";"5";1535;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";560;-9;3;"M";"2";NA;3;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";560;-9;3;"M";"5";NA;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";560;-9;3;"M";"5";1805;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";570;-9;3;"M";"2";NA;2;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";570;-9;3;"M";"3";NA;1;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";580;-9;3;"M";"3";NA;2;20161213;"spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";580;-9;3;"M";"5";1845;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";590;-9;4;"M";"5";1930;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";600;-9;3;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";600;-9;3;"M";"2";2455;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";600;-9;3;"M";"5";2275;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";610;-9;3;"M";"5";1995;1;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";630;-9;3;"M";"5";NA;2;20161213;"resting_skip_spawning"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";660;-9;3;"M";"2";NA;1;20161213;"maturing"
"BITS";1994;"GFR";1;22;126436;"Gadus morhua";700;-9;4;"M";"2";4195;1;20161213;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";110;-9;1;"M";"1";NA;2;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";120;-9;1;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";120;-9;2;"M";"1";NA;1;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";130;-9;1;"M";"1";NA;1;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";130;-9;1;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";140;-9;1;"M";"1";NA;2;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";140;-9;2;"M";"1";NA;2;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";150;-9;1;"M";"1";NA;5;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";150;-9;1;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";150;-9;2;"M";"1";NA;1;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";150;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";160;-9;1;"M";"1";NA;2;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";160;-9;1;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";160;-9;2;"M";"1";NA;3;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";170;-9;2;"M";"1";NA;10;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";180;-9;1;"M";"1";NA;3;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";180;-9;2;"M";"1";NA;8;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";180;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";190;-9;2;"M";"1";NA;8;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";190;-9;2;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";200;-9;2;"M";"1";NA;10;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";210;-9;2;"M";"1";NA;11;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";210;-9;2;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";220;-9;2;"M";"1";NA;7;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";220;-9;2;"M";"5";NA;4;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";230;-9;2;"M";"1";NA;7;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";230;-9;2;"M";"5";NA;3;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";240;-9;2;"M";"1";NA;4;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";240;-9;2;"M";"5";NA;4;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";250;-9;2;"M";"1";NA;3;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";250;-9;2;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";270;-9;2;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";280;-9;2;"M";"1";NA;1;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";290;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";300;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";300;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";320;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";320;-9;3;"M";"5";NA;3;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";330;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";330;-9;3;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";330;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"M";"3";NA;1;20190207;"spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";340;-9;2;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";340;-9;3;"M";"1";NA;1;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";340;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"M";"3";NA;1;20190207;"spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";350;-9;2;"M";"5";NA;8;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";350;-9;3;"M";"4";NA;1;20190207;"spent"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";350;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"M";"1";NA;2;20190207;"immature"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"M";"3";NA;1;20190207;"spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";360;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";360;-9;3;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";360;-9;3;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";370;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";370;-9;2;"M";"5";NA;5;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";370;-9;3;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";370;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";380;-9;2;"M";"5";NA;3;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";380;-9;3;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";380;-9;3;"M";"5";NA;4;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";390;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";390;-9;3;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";390;-9;3;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";400;-9;2;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";400;-9;3;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";400;-9;3;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";410;-9;2;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";410;-9;3;"M";"2";NA;3;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";410;-9;3;"M";"5";NA;3;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";420;-9;2;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";420;-9;3;"M";"5";NA;2;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";430;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";430;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"M";"2";NA;2;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";440;-9;2;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";440;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";450;-9;2;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"M";"2";NA;3;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";450;-9;3;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";460;-9;4;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";470;-9;2;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";470;-9;4;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";500;-9;5;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";520;-9;5;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";540;-9;4;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";550;-9;3;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";560;-9;5;"M";"2";NA;1;20190207;"maturing"
"BITS";1995;"GFR";1;22;126436;"Gadus morhua";560;-9;5;"M";"5";NA;1;20190207;"resting_skip_spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";200;-9;2;"M";"1";72;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";200;-9;2;"M";"2";80;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";220;-9;2;"M";"1";120;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";220;-9;2;"M";"2";98;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";220;-9;2;"M";"3";99;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";230;-9;2;"M";"1";110;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";230;-9;2;"M";"1";126;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";230;-9;2;"M";"2";105;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";230;-9;2;"M";"2";112;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";230;-9;2;"M";"2";120;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";240;-9;2;"M";"2";110;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";240;-9;2;"M";"2";130;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";240;-9;2;"M";"3";120;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";240;-9;2;"M";"3";146;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";250;-9;2;"M";"1";147;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";250;-9;2;"M";"3";131;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";250;-9;2;"M";"3";177;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";260;-9;2;"M";"1";174;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";260;-9;2;"M";"2";161;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";260;-9;2;"M";"2";162;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";270;-9;2;"M";"1";216;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";270;-9;2;"M";"2";189;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";270;-9;2;"M";"2";190;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";270;-9;2;"M";"2";196;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";270;-9;2;"M";"2";227;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";280;-9;2;"M";"2";214;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";280;-9;2;"M";"2";220;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";280;-9;2;"M";"3";209;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";280;-9;2;"M";"3";235;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";290;-9;2;"M";"1";235;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";290;-9;2;"M";"1";259;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";290;-9;2;"M";"2";222;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";290;-9;2;"M";"2";235;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";290;-9;2;"M";"3";228;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";290;-9;2;"M";"3";239;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"1";250;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"1";263;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"1";275;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"1";303;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"2";246;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"2";256;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"2";270;1;20190208;"maturing"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"3";251;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";300;-9;2;"M";"3";265;1;20190208;"spawning"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";310;-9;2;"M";"1";300;1;20190208;"immature"
"BITS";1996;"DEN";1;22;126436;"Gadus morhua";310;-9;2;"M";"2";260;1;20190208;"maturing"
